Dimension.AD_EXCHANGE_DFP_AD_UNIT,Dimension.AD_EXCHANGE_SITE_NAME,Dimension.AD_EXCHANGE_DATE,Dimension.AD_EXCHANGE_INVENTORY_SIZE,Column.AD_EXCHANGE_AD_REQUESTS,Column.AD_EXCHANGE_CLICKS,Column.AD_EXCHANGE_ESTIMATED_REVENUE,Column.AD_EXCHANGE_IMPRESSIONS,Column.AD_EXCHANGE_AD_ECPM,Column.AD_EXCHANGE_CTR
112081842 » mamaremedios.xyz_336x280_2,mamaremedios.xyz,2021-09-07,336x280,4,0,0,0,0,0.0000
112081842 » mamaremedios.xyz_fluidx180_stick,mamaremedios.xyz,2021-09-07,1440x180,2,0,0,0,0,0.0000
112081842 » mamaremedios.xyz_fluidx180_stick,mamaremedios.xyz,2021-09-07,1920x180,1,0,0,0,0,0.0000
112081842 » mamaremedios.xyz_fluidx90_stick,mamaremedios.xyz,2021-09-07,1263x90,1,0,0,0,0,0.0000
112081842 » mamaremedios.xyz_fluidx90_stick,mamaremedios.xyz,2021-09-07,1440x90,2,0,0,0,0,0.0000
112081842 » mamaremedios.xyz_fluidx90_stick,mamaremedios.xyz,2021-09-07,1920x90,1,0,0,0,0,0.0000
112081842 » mamasbellas.com_300x250,www.mamasbellas.com,2021-09-07,300x250,5053,0,35166,155,226876,0.0000
112081842 » mamasbellas.com_300x250_vb,(unknown),2021-09-07,Video/Overlay,46,0,0,0,0,0.0000
112081842 » mamasbellas.com_300x250_vb,partner.googleadservices.com,2021-09-07,Video/Overlay,8,0,0,0,0,0.0000
112081842 » mamasbellas.com_300x250_vb,safeframe.googlesyndication.com,2021-09-07,Video/Overlay,136,0,0,0,0,0.0000
112081842 » mamasbellas.com_300x250_vb,www.mamasbellas.com,2021-09-07,Video/Overlay,1965,0,5757,18,319823,0.0000
112081842 » mamasbellas.com_320x100,www.mamasbellas.com,2021-09-07,320x100,8267,0,25722,144,178623,0.0000
112081842 » mamasbellas.com_320x50,www.mamasbellas.com,2021-09-07,320x50,3469,0,17150,67,255965,0.0000
112081842 » mangayabu.top_fluid_1,bsshotel.it,2021-09-07,"336x280,300x250",9,0,2365,3,788270,0.0000
112081842 » mangayabu.top_fluid_1,mangayabu.top,2021-09-07,"336x280,300x250",1324822,212,13372797,160550,83294,0.0007
112081842 » mangayabu.top_fluid_3,mangayabu.top,2021-09-07,"300x250,250x250,200x200,300x50",4,0,6,1,6400,0.0000
112081842 » mangayabu.top_fluid_3,mangayabu.top,2021-09-07,"300x250,250x250,200x200,320x100,468x60,320x50,300x50",10,0,0,0,0,0.0000
112081842 » mangayabu.top_fluid_3,mangayabu.top,2021-09-07,"320x50,300x50",2,0,0,0,0,0.0000
112081842 » marieclaire.ua_300x250,marieclaire.ua,2021-09-07,300x250,1775,1,530163,928,571296,0.0008
112081842 » marieclaire.ua_300x600,marieclaire.ua,2021-09-07,300x600,1778,0,132123,851,155256,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,1024x250,2,0,0,0,0,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,320x250,6,0,0,0,0,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,360x250,7,0,0,0,0,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,375x250,2,0,0,0,0,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,411x250,2,0,0,0,0,0.0000
112081842 » marydice.com_fluidx250_stick,www.marydice.com,2021-09-07,980x250,1,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_300x250_fullscreen_2,mbauniversidadusa.com,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_336x280_1,mbauniversidadusa.com,2021-09-07,336x280,3,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_336x280_2,mbauniversidadusa.com,2021-09-07,336x280,3,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_336x280_3,mbauniversidadusa.com,2021-09-07,336x280,3,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_fluidx250_stick,mbauniversidadusa.com,2021-09-07,360x250,2,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_fluidx250_stick,mbauniversidadusa.com,2021-09-07,418x250,1,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_fluidx90_stick,mbauniversidadusa.com,2021-09-07,360x90,2,0,0,0,0,0.0000
112081842 » mbauniversidadusa.com_fluidx90_stick,mbauniversidadusa.com,2021-09-07,418x90,1,0,0,0,0,0.0000
112081842 » mediapox.com_728x90,mediapox.com,2021-09-07,728x90,2,0,0,0,0,0.0000
112081842 » merdeka.com_300x250_mob,www.merdeka.com,2021-09-07,300x250,59,0,0,0,0,0.0000
112081842 » milliyet.com.tr_320x50,www.milliyet.com.tr,2021-09-07,320x50,7662,1,87352,1786,48909,0.0005
112081842 » mnewsvn.com_300x250_passback,mnewsvn.com,2021-09-07,300x250,1618,0,25661,206,124567,0.0000
112081842 » moirebenok.ua_300x250,www.moirebenok.ua,2021-09-07,300x250,7991,1,840193,3344,251254,0.0003
112081842 » moirebenok.ua_300x600,www.moirebenok.ua,2021-09-07,300x600,7738,10,941840,3428,274749,0.0028
112081842 » motor.ru_video,auto.rambler.ru,2021-09-07,Video/Overlay,2,0,0,0,0,0.0000
112081842 » motor.ru_video,motor.ru,2021-09-07,Video/Overlay,616,2,13745,32,429527,0.0488
112081842 » motor.ru_video,quto.ru,2021-09-07,Video/Overlay,4,0,0,0,0,0.0000
112081842 » motor.ru_video,vp.rambler.ru,2021-09-07,Video/Overlay,71,0,1594,4,398601,0.0000
112081842 » my.mail.ru_240x400_new,mail.ru,2021-09-07,240x400,375381,71,3420844,70947,48217,0.0010
112081842 » my.mail.ru_inStream,ad.mail.ru,2021-09-07,Video/Overlay,1172,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,deti.mail.ru,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,eccdn.cyou,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,hosteagle.club,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,kino.mail.ru,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,lady.mail.ru,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,mail.ru,2021-09-07,Video/Overlay,10489,4,307369,337,912075,0.0007
112081842 » my.mail.ru_inStream,my.mail.ru,2021-09-07,Video/Overlay,4837,105,2570008,1665,1543548,0.0246
112081842 » my.mail.ru_inStream,news.mail.ru,2021-09-07,Video/Overlay,6,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,prod.uhrs.playmsn.com,2021-09-07,Video/Overlay,1,0,0,0,0,0.0000
112081842 » my.mail.ru_inStream,r.mradx.net,2021-09-07,Video/Overlay,539,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ad.mail.ru,2021-09-07,440x440,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ad.mail.ru,2021-09-07,548x309,3,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,280x158,2,0,107,2,53600,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,320x180,1,0,7,1,7200,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,335x188,3,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,344x193,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,350x197,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,353x199,1,0,90,1,90400,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,374x210,3,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,375x211,1,0,8,1,8000,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,400x225,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,590x332,9,0,99,6,16533,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,603x339,1,0,38,1,37600,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,613x345,4,0,60,3,20000,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,614x345,1,0,30,1,30400,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,619x348,2,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,630x354,21,0,1363,14,97372,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,630x355,1,0,22,1,21600,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,674x379,1,0,24,1,24000,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,693x390,1,0,24,1,24000,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,699x393,1,0,46,1,46400,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,700x394,1,0,45,1,44800,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,701x394,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,704x396,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,712x401,1,0,69,1,68800,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,716x403,2,0,63,2,31600,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,718x404,1,0,301,1,300801,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,784x441,1,0,18,1,17600,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,790x444,35,0,677,19,35621,0.0000
112081842 » my.mail.ru_vast-banner,chr.rbc.ru,2021-09-07,790x445,2,0,29,1,28800,0.0000
112081842 » my.mail.ru_vast-banner,connect.ok.ru,2021-09-07,624x352,1,1,387,1,387201,1.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,280x158,5,0,23,1,23200,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,286x161,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,299x168,1,0,8,1,8000,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,320x180,12,0,163,8,20400,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,335x188,12,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,338x190,2,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,350x197,3,0,11,2,5600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,353x199,4,0,10,1,9600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,372x209,2,0,18,2,8800,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,372x210,4,0,52,2,26000,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,374x210,7,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,375x211,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,400x225,1,0,194,1,193601,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,590x332,28,0,991,16,61950,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,597x335,1,0,6,1,5600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,613x345,5,0,236,4,59000,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,614x345,1,0,6,1,6400,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,630x354,34,0,1444,23,62783,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,654x368,1,0,10,1,9600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,685x385,1,0,97,1,96800,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,698x393,1,0,14,1,13600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,699x393,3,0,29,1,28800,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,716x403,5,0,94,3,31467,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,718x404,3,0,402,2,200801,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,731x411,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,736x414,1,0,26,1,26400,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,739x416,2,0,111,1,111200,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,760x428,1,0,6,1,5600,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,762x429,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,767x431,1,0,122,1,122400,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,769x433,2,0,203,1,203201,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,784x441,3,0,181,3,60267,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,789x444,2,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,790x444,40,0,1426,30,47520,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,790x445,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,794x447,1,0,41,1,40800,0.0000
112081842 » my.mail.ru_vast-banner,ekb.rbc.ru,2021-09-07,915x515,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,games.ok.ru,2021-09-07,548x309,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,320x180,5,0,22,3,7200,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,335x188,4,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,350x197,4,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,353x199,1,0,23,1,23200,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,372x209,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,374x210,4,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,590x332,21,0,532,14,38000,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,613x345,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,630x354,7,0,276,6,46000,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,630x355,2,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,631x355,2,0,8,1,8000,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,651x366,1,0,15,1,15200,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,699x393,2,0,93,2,46400,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,716x403,1,0,29,1,28800,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,718x404,1,0,39,1,39200,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,754x424,1,0,26,1,25600,0.0000
112081842 » my.mail.ru_vast-banner,kaliningrad.rbc.ru,2021-09-07,790x444,9,0,250,6,41600,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,320x180,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,335x188,3,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,350x197,1,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,353x199,1,0,31,1,31200,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,374x210,2,0,0,0,0,0.0000
112081842 » my.mail.ru_vast-banner,kavkaz.rbc.ru,2021-09-07,590x332,6,0,118,5,23520,0.0000
